src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0004477564042283728,2.2323572240542693e-97,tunneling http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
0,0,tunneling http traffic,0.0,1.0,regular http traffic
0,0,regular http traffic,0.0,1.0,regular http traffic
